round_index,test_id,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,fail_score,total_membership,total_membership_v2,decision_score,decision_score_v2,fused_score,final_failure_probability,terminal_risk_score,system_failure,true_failure,terminal_hard_failure
4,64,4,0.12648261212362455,0.491854189746591,0.6447020675945511,0.09389554077287628,44.567424077639416,18.87882773244064,3.601388630797845,100000000,438029949,0,0,0,0,0,1,0.0,0.2753692337798291,0.21574682903098524,0.17296579655314862,0.17296579655314862,0.0,0.0,0.10009856307304228,True,False,False
4,65,4,0.24101706495220235,0.5635713130318512,0.6388061199262046,0.09392726212899927,43.597390665884625,16.839795698030656,3.64132191630298,100000000,120087885,4,0,0,0,0,0,0.0,0.2950792958162023,0.23775305306350525,0.22492037866120237,0.22492037866120237,0.0,0.0,0.3490696006352393,True,False,True
5,66,4,0.17009292179657576,0.5198216639817904,0.5198216639817904,0.10575567076214078,44.12735448171274,17.0693619285021,4.0,100000000,183330228,0,0,0,0,0,0,0.0,0.3189320632208605,0.24594522782856176,0.1909851303425494,0.1909851303425494,0.0,0.0,0.2589269640276573,True,False,True
5,67,4,0.3767307125342285,0.11938659664233403,0.6534810645421382,0.10997310384340407,43.37586572504295,17.099060247383566,3.748880747505992,100000000,306869715,0,0,2,0,0,0,0.0,0.3009883601581893,0.277798991022148,0.18334516839342174,0.18334516839342174,0.0,0.0,0.14448532041200815,True,False,False
5,68,4,0.7645911438846849,0.3769143558091861,0.8545319695489109,0.09037848836055173,40.026410682761664,19.864764955443725,3.278245151005159,346499495,375031102,0,0,0,0,0,0,0.0,0.20375121247659725,0.5146741439013663,0.20292851001736525,0.20292851001736525,0.0,0.0,0.36301624474654304,True,False,True
5,69,4,0.7608971704900869,0.5319568930842316,0.5319568930842316,0.17270149121728245,42.03803275399017,15.223637956961939,3.8286890766414605,414093155,423484070,0,0,1,0,0,0,0.0,0.30857987812197774,0.34156035946715774,0.18651206856182193,0.18651206856182193,0.0,0.0,0.45209152307039857,True,False,True
5,70,4,0.5746862194155772,0.4196801570174137,0.4196801570174137,0.1203262421384509,41.93403551898453,17.30576034941473,3.2262956615104406,303140849,379187603,0,0,0,0,0,1,0.0,0.27524286325797814,0.2802935056275657,0.14851658277510318,0.14851658277510318,0.0,0.0,0.26488566074575515,True,False,True
5,71,4,0.49950140689515693,0.30672801693215657,0.30672801693215657,0.07426853792785963,43.1703377648111,18.69646153859308,3.762339305775715,182570665,237417009,0,0,0,1,0,0,0.0,0.34056532840563647,0.5171861390608857,0.229515394999878,0.229515394999878,0.0,0.0,0.4068369002965317,True,False,True
5,72,4,0.9949549554506771,0.0,0.6492557733782682,0.012546354311811461,41.874045529109786,15.98353999437864,3.270812286985132,196772361,331229041,0,0,0,0,0,0,0.0,0.18522289311243115,0.19434124233514494,0.0904486973082535,0.0904486973082535,0.0,0.0,0.01703208915288714,True,False,False
5,73,4,0.6210035344892655,0.2131373666882418,0.2131373666882418,0.01599318564993471,40.55689847848476,17.188479313627788,3.6588634438343433,421410604,451588915,0,0,0,0,0,0,0.0,0.3421395389052303,0.3730383352826376,0.2763597181039548,0.2763597181039548,0.0,0.0,0.22259799019941062,True,False,False
5,74,4,0.31855136568467424,0.7023616943033784,0.9433665761728365,0.022191515478184348,42.47279298581809,17.385608427133008,4.0,301026960,305263093,0,0,0,0,0,0,0.0,0.3830268238413362,0.3395575451988364,0.1858203346431467,0.1858203346431467,0.0,0.0,0.31629130167862557,True,False,True
5,75,4,0.8011632708432584,0.4829924392962377,0.9110778158200401,0.11702547457665363,42.55397776057493,14.000001,4.0,306164312,297311319,0,0,0,0,0,0,0.0,0.33494629065447973,0.33869987741087987,0.24106829373701635,0.24106829373701635,0.0,0.0,0.4200547294663012,True,False,True
5,76,4,0.7641814727757925,0.22172211064625674,0.22172211064625674,0.023889716832778296,40.71683094172051,17.305198112091297,3.7113071578518957,323116459,329276502,0,0,0,0,0,3,0.0,0.343413899527137,0.6388544897095537,0.3572883736860079,0.3572883736860079,0.0,0.0,0.3875674340220048,True,True,True
5,77,4,0.7326731999453778,0.5120542666257899,0.7015561344160871,0.11058659274194668,43.132592780155214,15.196978237462679,3.698510943159602,100000000,225888388,0,0,0,0,0,0,0.0,0.23450878591114144,0.29042366309363754,0.2131865051552756,0.2131865051552756,0.0,0.0,0.4440225668148209,True,True,True
5,78,4,0.3350597416704077,0.37629041029646093,0.37629041029646093,0.14058444813282625,42.98130598156496,18.523685530295964,3.7780298953535283,355321698,373243103,0,0,0,0,0,0,0.0,0.27298885994640787,0.35501661161360143,0.23974990054143674,0.23974990054143674,0.0,0.0,0.2813115635515874,True,False,True
5,79,4,0.9303206669917827,0.45353899099303235,0.5252945216272218,0.0811257342364415,43.31632450266919,16.02315054576283,3.29630417105818,100000000,384684323,4,0,0,0,0,0,0.0,0.20719288181519144,0.36429239593121576,0.2335846696932201,0.2335846696932201,0.0,0.0,0.42342311007550715,True,False,True
5,80,4,0.7309381174660824,0.7411619051860945,0.9444222714009338,0.07687281024319921,42.46742822088345,19.55786585898932,3.6570173086573954,153301934,380414491,0,0,0,0,0,0,0.0,0.17935694942748856,0.441387395819856,0.31016555554843883,0.31016555554843883,0.0,0.0,0.6801270232066301,True,True,True
5,81,4,1.0,0.28701861895163483,0.28701861895163483,0.029599433089057534,42.75065428143107,14.721533551949308,3.4643207562974574,100000000,136702776,0,0,0,0,0,0,0.0,0.25437429645814,0.3473996121096403,0.20319973602609048,0.20319973602609048,0.0,0.0,0.4534478069019947,True,True,True
6,82,4,0.14302927795163034,0.14708875441657537,0.7499878732298069,0.18949710646254778,42.71346995422248,16.41904943015241,3.4819958577349754,174732603,347710549,0,0,0,0,0,0,8.071681517618501e-11,0.3175810674794059,0.23141620829002202,0.15763193732475173,0.15763193732475173,8.071681517618501e-11,0.0,0.13269332235713854,False,False,False
6,83,4,0.6043793026295664,0.5842942804815543,0.5842942804815543,0.1210481101646607,44.18112484011202,15.8843231528679,3.535781782859222,213217129,306802393,0,4,0,0,0,0,3.328582124595414e-06,0.3053197103218224,0.41817404383562473,0.23241764849741792,0.23241764849741792,3.328582124595414e-06,0.0,0.3459309080081939,False,False,True
6,84,4,0.7949589863989838,0.07509377316234783,0.6352198333394443,0.08156630732134229,40.65625089316943,16.445739754066725,3.3056938780385297,100000000,253579402,0,0,0,0,0,0,2.513691255146e-09,0.40187167165668447,0.40624298307718704,0.16319520054373876,0.16319520054373876,2.513691255146e-09,0.0,0.17828331091602348,False,False,False
6,85,4,0.19779049231800533,0.24662252819123995,0.750780161362887,0.1264686616378584,44.08514448159423,17.32158601859654,3.592987648459845,100000000,247797851,0,2,0,0,0,0,1.0055094534777709e-09,0.301634874469834,0.37322628546119246,0.16746248830133545,0.16746248830133545,1.0055094534777709e-09,0.0,0.2743877901813668,False,False,True
6,86,4,0.12866863586771493,0.39942958376961674,0.5906571613075455,0.15082265141180887,45.8425827330288,17.220874550664757,3.39936023438407,100000000,311144684,0,0,4,0,0,0,4.642011059395601e-13,0.36405830195601313,0.382670785497967,0.14927736678207912,0.14927736678207912,4.642011059395601e-13,0.0,0.14766465183750271,False,False,False
6,87,4,0.6645494104420187,0.41754239088582557,0.41754239088582557,0.001644682121730856,43.99289018713678,17.17683937497771,3.2286861439217525,100000000,308704535,0,1,0,0,0,0,0.006281958892941475,0.34670305560628656,0.24703052900594155,0.154022430785891,0.154022430785891,0.006281958892941475,0.0,0.3609494288784844,False,False,True
